,Age,BusinessTravel,DistanceFromHome,EnvironmentSatisfaction,Gender,JobLevel,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
1198,0.35714285714285715,0.0,0.5357142857142857,0.6666666666666667,0.0,0.25,1.0,0.22954186413902053,0.1111111111111111,1.0,0.9999999999999999,1.0,0.3333333333333333,0.17500000000000002,0.3333333333333333,0.15000000000000002,0.2777777777777778,0.06666666666666667,0.11764705882352941,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2124,0.380952380952381,1.0,0.10714285714285714,1.0,1.0,0.0,0.3333333333333333,0.05713533438651922,0.5555555555555556,1.0,0.2142857142857143,0.0,0.0,0.15000000000000002,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2392,0.3095238095238095,0.5,0.03571428571428571,0.6666666666666667,0.0,0.0,0.6666666666666667,0.09347024749868352,0.6666666666666666,0.0,0.1428571428571428,0.0,0.0,0.07500000000000001,0.3333333333333333,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,0.16666666666666669,1.0,0.9642857142857143,0.0,1.0,0.25,0.6666666666666667,0.40179041600842547,0.2222222222222222,0.0,0.4999999999999999,0.0,0.0,0.15000000000000002,0.5,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2027,0.21428571428571425,1.0,0.4642857142857143,0.6666666666666667,0.0,0.0,0.0,0.05918904686677199,0.0,1.0,0.0,0.0,0.0,0.15000000000000002,0.5,0.125,0.16666666666666666,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
248,0.4523809523809524,1.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.15329120589784098,0.2222222222222222,0.0,0.2142857142857143,0.0,0.3333333333333333,0.42500000000000004,0.3333333333333333,0.07500000000000001,0.05555555555555555,0.0,0.11764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
981,0.4047619047619047,0.5,0.6071428571428571,1.0,0.0,0.25,0.6666666666666667,0.1898367561874671,0.0,1.0,0.4999999999999999,0.0,0.3333333333333333,0.125,0.0,0.1,0.1111111111111111,0.2,0.11764705882352941,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
556,0.8333333333333333,1.0,0.17857142857142855,1.0,1.0,0.25,1.0,0.07588204318062139,0.2222222222222222,0.0,0.4285714285714285,0.0,0.0,0.47500000000000003,0.6666666666666666,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024,0.19047619047619052,0.5,0.2142857142857143,0.6666666666666667,1.0,0.0,0.3333333333333333,0.14928909952606637,0.3333333333333333,0.0,0.4999999999999999,0.0,0.0,0.1,0.3333333333333333,0.05,0.1111111111111111,0.0,0.11764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,0.2619047619047619,1.0,0.2142857142857143,0.0,0.0,0.0,1.0,0.08020010531858873,0.6666666666666666,0.0,0.2142857142857143,0.0,1.0,0.2,0.8333333333333333,0.1,0.16666666666666666,0.0,0.1764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2272,0.4047619047619047,1.0,0.10714285714285714,0.0,0.0,0.0,0.0,0.06187467087941021,0.4444444444444444,1.0,0.1428571428571428,0.0,0.0,0.25,0.5,0.125,0.16666666666666666,0.06666666666666667,0.23529411764705882,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2053,0.380952380952381,0.5,0.5714285714285714,0.3333333333333333,0.0,0.25,0.6666666666666667,0.18846761453396527,0.1111111111111111,1.0,0.8571428571428571,1.0,0.0,0.35000000000000003,0.3333333333333333,0.30000000000000004,0.5,0.4666666666666667,0.47058823529411764,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
960,0.5476190476190477,0.5,0.0,0.6666666666666667,0.0,0.25,0.0,0.16292785676671934,0.0,0.0,0.4285714285714285,0.0,0.3333333333333333,0.25,0.3333333333333333,0.225,0.16666666666666666,0.06666666666666667,0.4117647058823529,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2096,0.35714285714285715,1.0,0.07142857142857142,0.6666666666666667,0.0,0.0,0.0,0.08699315429173249,0.4444444444444444,1.0,0.0,0.0,0.0,0.17500000000000002,0.6666666666666666,0.1,0.1111111111111111,0.0,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.42857142857142855,1.0,0.25,0.6666666666666667,0.0,0.5,0.6666666666666667,0.4785150078988941,0.1111111111111111,0.0,0.1428571428571428,0.0,1.0,0.42500000000000004,0.3333333333333333,0.42500000000000004,0.7777777777777777,0.8,0.47058823529411764,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1463,0.3095238095238095,0.0,0.14285714285714285,0.3333333333333333,1.0,0.25,0.0,0.4700895208004213,0.0,0.0,0.5714285714285713,0.0,0.0,0.25,0.3333333333333333,0.225,0.2222222222222222,0.06666666666666667,0.4117647058823529,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
745,0.8809523809523809,0.5,0.6071428571428571,0.6666666666666667,1.0,0.25,0.3333333333333333,0.2830963665086888,0.3333333333333333,1.0,0.2142857142857143,0.0,0.6666666666666666,0.42500000000000004,0.5,0.2,0.38888888888888884,0.4,0.4117647058823529,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2325,0.4047619047619047,0.0,0.5357142857142857,0.0,0.0,0.25,0.6666666666666667,0.22659294365455504,0.8888888888888888,0.0,0.1428571428571428,0.0,0.0,0.2,0.3333333333333333,0.1,0.1111111111111111,0.0,0.1764705882352941,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
942,0.42857142857142855,1.0,0.3214285714285714,1.0,0.0,0.5,0.6666666666666667,0.32043180621379674,0.3333333333333333,0.0,0.0714285714285714,0.0,0.0,0.25,0.0,0.17500000000000002,0.38888888888888884,0.06666666666666667,0.4117647058823529,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
691,0.5238095238095237,0.5,0.2857142857142857,1.0,1.0,0.0,0.3333333333333333,0.13733543970510798,0.8888888888888888,1.0,0.2142857142857143,0.0,0.3333333333333333,0.07500000000000001,0.3333333333333333,0.025,0.05555555555555555,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1940,0.5952380952380951,0.5,0.35714285714285715,0.0,0.0,0.5,0.6666666666666667,0.4770405476566614,0.4444444444444444,0.0,0.0,0.0,0.3333333333333333,0.6000000000000001,0.16666666666666666,0.15000000000000002,0.3333333333333333,0.2,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
421,0.2619047619047619,1.0,0.8571428571428571,0.6666666666666667,0.0,0.0,0.3333333333333333,0.0809373354397051,0.5555555555555556,0.0,0.3571428571428571,0.0,0.0,0.15000000000000002,0.3333333333333333,0.05,0.1111111111111111,0.06666666666666667,0.058823529411764705,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1228,0.5476190476190477,0.0,0.10714285714285714,0.6666666666666667,1.0,0.25,0.3333333333333333,0.28546603475513427,0.6666666666666666,0.0,0.5714285714285713,0.0,0.3333333333333333,0.25,0.6666666666666666,0.07500000000000001,0.1111111111111111,0.06666666666666667,0.11764705882352941,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
646,0.8333333333333333,1.0,0.25,0.0,1.0,0.75,1.0,0.5701421800947868,0.5555555555555556,0.0,0.2142857142857143,0.0,0.3333333333333333,0.7000000000000001,0.5,0.05,0.0,0.13333333333333333,0.11764705882352941,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2204,0.380952380952381,1.0,0.4642857142857143,0.3333333333333333,0.0,0.0,0.0,0.09152185360716167,0.1111111111111111,0.0,0.2857142857142857,0.0,0.0,0.325,0.16666666666666666,0.30000000000000004,0.5555555555555556,0.7333333333333333,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1089,0.4523809523809524,1.0,0.42857142857142855,0.0,1.0,0.25,1.0,0.17251184834123223,0.1111111111111111,0.0,0.4285714285714285,0.0,0.0,0.25,0.3333333333333333,0.25,0.4444444444444444,0.2,0.4117647058823529,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
702,0.28571428571428564,1.0,0.25,0.6666666666666667,1.0,0.5,0.6666666666666667,0.3293838862559242,0.5555555555555556,0.0,0.0,0.0,0.3333333333333333,0.25,0.3333333333333333,0.2,0.2222222222222222,0.4666666666666667,0.4117647058823529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
864,0.5476190476190477,0.0,0.14285714285714285,0.0,1.0,0.0,0.0,0.05781990521327015,0.6666666666666666,0.0,0.4285714285714285,0.0,0.3333333333333333,0.125,0.3333333333333333,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1202,0.4761904761904761,1.0,0.10714285714285714,1.0,0.0,0.0,0.6666666666666667,0.1209583991574513,0.7777777777777777,0.0,0.5714285714285713,0.0,0.3333333333333333,0.17500000000000002,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1935,0.16666666666666669,1.0,0.42857142857142855,0.6666666666666667,0.0,0.0,0.3333333333333333,0.07288046340179041,0.1111111111111111,1.0,0.2142857142857143,0.0,0.0,0.05,0.6666666666666666,0.05,0.05555555555555555,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1975,0.11904761904761901,0.5,0.2857142857142857,0.3333333333333333,0.0,0.0,0.6666666666666667,0.09726171669299633,0.0,0.0,0.0,0.0,0.0,0.025,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2323,0.4047619047619047,1.0,0.2142857142857143,0.3333333333333333,1.0,0.0,0.3333333333333333,0.10215903106898369,0.1111111111111111,0.0,0.1428571428571428,0.0,0.0,0.1,0.5,0.1,0.1111111111111111,0.0,0.058823529411764705,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
704,0.4047619047619047,1.0,0.07142857142857142,1.0,1.0,0.5,1.0,0.3588204318062138,0.6666666666666666,0.0,0.1428571428571428,0.0,0.3333333333333333,0.30000000000000004,0.3333333333333333,0.25,0.5,0.0,0.47058823529411764,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
541,0.42857142857142855,0.0,0.25,0.0,0.0,0.5,0.0,0.5636650868878357,1.0,0.0,0.2142857142857143,0.0,0.3333333333333333,0.25,0.3333333333333333,0.2,0.38888888888888884,0.0,0.29411764705882354,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
499,0.35714285714285715,1.0,0.25,0.6666666666666667,1.0,0.25,0.6666666666666667,0.3209583991574513,0.0,0.0,0.0714285714285714,0.0,0.0,0.15000000000000002,0.5,0.125,0.0,0.06666666666666667,0.11764705882352941,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1608,0.5238095238095237,0.5,0.25,0.3333333333333333,1.0,0.0,0.6666666666666667,0.10115850447604002,0.1111111111111111,0.0,0.0,0.0,0.0,0.125,0.5,0.125,0.16666666666666666,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765,0.4761904761904761,0.5,0.07142857142857142,0.6666666666666667,1.0,0.0,0.6666666666666667,0.0954186413902054,0.3333333333333333,0.0,0.3571428571428571,0.0,0.3333333333333333,0.2,0.3333333333333333,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1610,0.5714285714285714,1.0,0.3214285714285714,0.3333333333333333,0.0,1.0,0.3333333333333333,0.9780937335439704,0.1111111111111111,0.0,0.0714285714285714,0.0,0.0,0.5750000000000001,0.0,0.47500000000000003,0.7222222222222222,0.8666666666666667,0.4117647058823529,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
598,0.23809523809523808,1.0,0.03571428571428571,0.6666666666666667,1.0,0.0,0.6666666666666667,0.17761979989468143,0.6666666666666666,0.0,0.4285714285714285,0.0,0.0,0.125,0.5,0.05,0.1111111111111111,0.13333333333333333,0.058823529411764705,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1756,0.35714285714285715,1.0,0.25,0.6666666666666667,0.0,0.0,0.6666666666666667,0.12448657187993681,0.0,1.0,0.2857142857142857,0.0,0.3333333333333333,0.1,0.0,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2377,0.28571428571428564,0.5,0.07142857142857142,0.3333333333333333,0.0,0.0,0.3333333333333333,0.140231700895208,0.1111111111111111,1.0,0.4999999999999999,0.0,0.0,0.2,0.3333333333333333,0.1,0.2222222222222222,0.13333333333333333,0.1764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1875,0.23809523809523808,0.5,0.0,0.0,0.0,0.0,0.6666666666666667,0.09957872564507636,0.2222222222222222,0.0,0.2142857142857143,0.0,0.0,0.1,0.3333333333333333,0.05,0.05555555555555555,0.0,0.058823529411764705,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1951,0.49999999999999994,0.0,0.2857142857142857,0.0,0.0,0.75,0.6666666666666667,0.605318588730911,0.6666666666666666,0.0,0.0714285714285714,0.0,0.6666666666666666,0.525,0.5,0.30000000000000004,0.2222222222222222,0.4666666666666667,0.1764705882352941,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2280,0.3333333333333333,1.0,0.2857142857142857,0.0,0.0,0.0,0.6666666666666667,0.12590837282780412,0.6666666666666666,0.0,0.1428571428571428,0.0,0.6666666666666666,0.2,0.3333333333333333,0.1,0.16666666666666666,0.06666666666666667,0.1764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
186,0.5238095238095237,1.0,0.10714285714285714,1.0,0.0,1.0,0.6666666666666667,0.94913112164297,0.1111111111111111,0.0,0.2142857142857143,0.0,0.3333333333333333,0.525,0.3333333333333333,0.5,0.4444444444444444,0.6,0.5294117647058824,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1637,0.3333333333333333,1.0,0.5357142857142857,0.0,0.0,0.5,0.0,0.39531332280147446,0.2222222222222222,0.0,0.5714285714285713,0.0,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1897,0.19047619047619052,0.5,0.8214285714285714,0.6666666666666667,1.0,0.0,0.6666666666666667,0.005318588730911004,0.1111111111111111,0.0,0.2142857142857143,0.0,0.0,0.025,0.5,0.025,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2032,0.2619047619047619,0.5,0.42857142857142855,0.0,0.0,0.25,0.3333333333333333,0.2505529225908373,0.4444444444444444,0.0,0.0,0.0,0.0,0.17500000000000002,0.5,0.125,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
71,0.2619047619047619,1.0,0.03571428571428571,0.6666666666666667,1.0,0.0,0.3333333333333333,0.08920484465508163,0.0,0.0,0.8571428571428571,1.0,0.3333333333333333,0.15000000000000002,0.5,0.125,0.2222222222222222,0.0,0.23529411764705882,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1470,0.23809523809523808,1.0,0.0,0.0,1.0,0.0,0.0,0.07124802527646129,0.5555555555555556,0.0,0.1428571428571428,0.0,0.0,0.25,0.3333333333333333,0.2,0.3333333333333333,0.0,0.3529411764705882,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1495,0.07142857142857145,1.0,0.2857142857142857,0.6666666666666667,1.0,0.0,0.6666666666666667,0.0006845708267509201,0.1111111111111111,0.0,0.0,0.0,0.0,0.025,0.6666666666666666,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
976,0.9047619047619047,1.0,0.7857142857142857,1.0,1.0,0.75,0.3333333333333333,0.6526066350710901,0.4444444444444444,1.0,0.0714285714285714,0.0,0.3333333333333333,0.8250000000000001,0.0,0.47500000000000003,0.8888888888888888,1.0,0.5294117647058824,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
358,0.42857142857142855,0.0,0.0,1.0,0.0,0.25,1.0,0.29720905739863085,0.4444444444444444,0.0,0.2857142857142857,0.0,0.0,0.17500000000000002,1.0,0.025,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
393,0.380952380952381,0.0,0.10714285714285714,0.6666666666666667,0.0,0.25,0.6666666666666667,0.29115323854660347,1.0,0.0,0.2857142857142857,0.0,0.3333333333333333,0.15000000000000002,0.5,0.07500000000000001,0.1111111111111111,0.06666666666666667,0.11764705882352941,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1135,0.6666666666666665,1.0,0.0,1.0,1.0,0.75,0.0,0.8719325961032123,0.1111111111111111,0.0,0.2857142857142857,0.0,0.0,0.675,0.8333333333333333,0.65,0.0,0.0,0.7058823529411764,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
758,0.976190476190476,1.0,0.0,0.3333333333333333,1.0,0.5,1.0,0.5737230121116377,0.3333333333333333,1.0,0.2142857142857143,0.0,0.3333333333333333,0.35000000000000003,0.16666666666666666,0.15000000000000002,0.2222222222222222,0.0,0.23529411764705882,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
699,0.8095238095238095,1.0,0.0,1.0,1.0,0.75,1.0,0.8472880463401791,0.2222222222222222,0.0,0.2857142857142857,0.0,0.3333333333333333,0.65,0.3333333333333333,0.225,0.4444444444444444,0.4666666666666667,0.47058823529411764,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1093,0.5714285714285714,0.5,0.03571428571428571,1.0,1.0,0.5,1.0,0.47998946814112686,0.2222222222222222,1.0,0.2142857142857143,0.0,0.3333333333333333,0.6000000000000001,0.5,0.5,0.4444444444444444,0.8666666666666667,0.5294117647058824,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
978,0.5238095238095237,1.0,0.03571428571428571,0.3333333333333333,0.0,0.25,0.6666666666666667,0.28267509215376513,0.5555555555555556,0.0,0.6428571428571427,1.0,1.0,0.375,0.0,0.30000000000000004,0.611111111111111,0.7333333333333333,0.47058823529411764,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2333,0.5714285714285714,0.5,0.2857142857142857,0.0,0.0,0.25,0.6666666666666667,0.2282253817798842,0.8888888888888888,0.0,0.1428571428571428,0.0,0.0,0.17500000000000002,0.3333333333333333,0.1,0.1111111111111111,0.0,0.1764705882352941,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2359,0.5714285714285714,0.5,0.03571428571428571,0.3333333333333333,1.0,0.0,0.0,0.07014218009478673,0.1111111111111111,1.0,0.0714285714285714,0.0,1.0,0.125,0.3333333333333333,0.1,0.1111111111111111,0.13333333333333333,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1788,0.9285714285714284,1.0,0.7142857142857143,0.6666666666666667,0.0,0.5,1.0,0.48915218536071614,0.0,0.0,0.0714285714285714,0.0,0.3333333333333333,0.9750000000000001,0.5,0.9750000000000001,0.5,0.8666666666666667,0.3529411764705882,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1356,0.5476190476190477,1.0,0.25,0.6666666666666667,0.0,0.25,0.3333333333333333,0.17819905213270143,0.5555555555555556,0.0,0.7142857142857143,1.0,0.3333333333333333,0.35000000000000003,0.5,0.125,0.2222222222222222,0.06666666666666667,0.23529411764705882,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1337,0.23809523809523808,1.0,0.07142857142857142,0.3333333333333333,0.0,0.0,0.3333333333333333,0.09726171669299633,0.1111111111111111,0.0,0.5714285714285713,0.0,0.3333333333333333,0.025,0.5,0.025,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1451,0.4761904761904761,1.0,0.3214285714285714,0.0,0.0,0.25,1.0,0.2282253817798842,0.1111111111111111,0.0,0.0,0.0,0.3333333333333333,0.25,0.16666666666666666,0.25,0.38888888888888884,0.06666666666666667,0.5294117647058824,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
